Actor_ID,Actor_Name,# times in DS
62729,Brendan Donaldson,2
62728,Isabel Conner,1
62715,Robert Miano,2
62711,Darryl Quon,1
62710,Marco Sanchez,1
62694,Lisa-Marie Schneider,1
62692,Oliver Hudson,3
62674,Billy Parrott,1
62649,Russell Hornsby,1
62646,Marc John Jefferies,2
62645,Tory Kittles,1
62644,50 Cent,5
62597,Peter MacKenzie,1
62596,Kane Hodder,6
62595,Mary Pat Gleason,5
62590,Jack Riley,2
62589,Ellie Cornell,3
62573,Michael Hurst,1
62567,Karina Logue,1
62564,Madeline Carroll,1
62563,Arthur Young,1
62562,David Denman,6
62553,Samantha Smith,2
62552,Jamie Sue Sherrill,1
62551,Heidi Swedberg,1
62550,Marybeth Fisher,1
62549,Peter Hansen,1
62548,Casey Biggs,1
62547,Susanna Thompson,4
62531,Valérie Lemercier,2
62527,Park Bench,1
62525,Jeanie Calleja,1
62522,Christopher Jacot,1
62521,Vitamin C,4
62498,David Kennedy,1
62495,Jim Diamond,1
62494,Sara Saliba,1
62493,Michael McCabe,1
62492,Charles Ndibe,1
62491,Woody Naismith,1
62490,Maurice Morgan,1
62489,Clayton Adams,1
62488,Rocky Helton,1
62487,Michael Denkha,1
62486,Ian Bliss,2
62458,Nicolas Wan Park,1
62457,Gilles Gambino,1
62456,Chamsi Charlesia,1
62455,Turan Bagci,1
62454,Dominique Dorol,1
62453,Azad,1
62452,Ludovic Berthillot,2
62451,Warren Zavatta,1
62450,Grégory Jean,1
62449,Tarik Boucekhine,2
62448,Jérôme Gadner,1
62447,Samir Guesmi,1
62446,Patrick Olivier,1
62445,Nicolas Woirion,1
62444,François Chattot,2
62443,Dany Verissimo-Petit,1
62442,Bibi Naceri,1
62441,Amario,3
62439,David Belle,2
62421,Lau Ga-Yung,1
62420,Sibelle Hu,1
62417,Richard Ng,1
62410,Sammo Hung,3
62389,Danny Jacobs,1
62384,Sybil Temchen,1
62369,Olatunde Osunsanmi,1
62307,Zach McGowan,1
62266,Danny Babington,1
62250,Brien,1
62245,Fred Ewanuick,1
62235,Ashly Margaret Rae,1
62234,Christopher Robbie,1
62233,Trevor Baxter,1
62232,Cornelia Pavlovici,1
62231,Rupert Frazer,3
62230,Shobu Kapoor,2
62229,Kulvinder Ghir,1
62228,Tom Davey,1
62227,Beth Steel,1
62226,William de Coverly,2
62225,Holly Davidson,1
62224,Steven Rathman,1
62223,Anthony Cozens,1
62222,Glen Barry,1
62221,Daniel Percival,1
62220,Lauren Cohan,1
62160,Barry Katz,1
62146,Rob Brownstein,2
62134,Kevin Duhaney,1
62133,Sarah Francis,1
62129,Judi Embden,1
62127,Lonette McKee,2
62122,Romeo Miller,1
62115,Michael Webber,1
62106,Michael Jenn,2
62105,Kerry Condon,3
62101,Kevin Glikmann,1
62100,Robert Harvey,3
62095,Jon Huertas,1
62082,Christopher Goodman,1
62077,Ameer Baraka,1
62076,Marcus Hester,2
62075,J.C. Sealy,1
62074,Ira Hawkins,2
62073,Mikki Val,2
62072,Jaqueline Fleming,1
62071,Dougie Poynter,1
62070,Harry Judd,1
62069,Danny Jones,1
62068,Tom Fletcher,1
62067,Carlos Ponce,4
62066,Faizon Love,6
62065,Bree Turner,4
62064,Chris Pine,7
62054,Faith Ford,2
62053,David Foster,1
62042,Carole Davis,1
62037,Eileen Weisinger,1
62036,Robert Carradine,8
62035,Michael Krawic,2
62034,Rick Edelstein,1
62033,Doug McGrath,4
62032,Duane Davis,3
62031,Liam Waite,1
62019,Clu Gulager,1
62018,Mark Patton,1
62014,Barry Miller,2
62003,James Morrison,2
62001,Dee Wallace,5
61983,Jason Marsden,2
61981,Michael Clarke Duncan,7
61980,Wendie Malick,2
61969,Phil Proctor,1
61968,Patrick Pinney,1
61965,Greg Proops,1
61964,Estelle Harris,2
61962,D. B. Sweeney,5
61958,Tim Mertens,1
61947,Susan Almgren,1
61911,Tiffany Lamb,1
61907,Luke Pegler,1
61905,Steven Vidler,1
61904,Christina Vidal,1
61855,Eyal Podell,3
61852,Nicholas Gonzalez,1
61847,Ethan Maniquis,1
61840,Cathy Tyson,3
61839,Clint James,1
61838,Glenn R. Wilder,3
61833,Ewan Chung,1
61830,Sylva Kelegian,1
61829,Kelly Overton,1
61792,Richard Huggett,2
61709,Richard Lee-Sung,1
61704,Al Leong,6
61703,Ron Yuan,2
61702,Kay E. Kuter,1
61697,Sung Kang,3
61696,Marie Matiko,1
61676,Candy Candido,1
61671,Conrad Dunn,2
61662,Derwin Jordan,1
61659,Chris Messina,7
61658,Ja Rule,3
61649,Pras,1
61632,Dustin Nguyen,1
61623,Tonio Descanvelle,2
61609,Doug Rand,1
61607,Adam LeFevre,7
61584,John Forgeham,1
61568,Edgar Arreola,1
61567,Michael Crabtree,2
61563,Jackson Hurst,2
61555,Haley Ramm,2
61548,Ed Beechner,1
61547,Linda Ko,1
61546,Ian Robison,1
61545,Rick Worthy,4
61544,David Lovgren,1
61543,Scott Bellis,2
61542,Nate Dushku,1
61541,Yee Jee Tso,2
61540,Douglas McFerran,2
61536,Aaron Hendry,1
61535,Steven Michael Quezada,2
61534,Jessica Williams,1
61532,Pab Schwendimann,2
61531,Collin Thornton,1
61530,Bjorn Johnson,1
61529,Chris Moss,1
61528,Tom Tate,1
61527,Owain Yeoman,1
61526,Cameron Scher,1
61510,Christopher Denham,4
61489,Robyn Arthur,1
61488,Donnell,1
61487,Louis Corbett,1
61441,Rick Kosick,1
61437,Trip Taylor,1
61423,Mark Walton,1
61409,Laura Kightlinger,4
61408,Timmy Deters,2
61407,Sammy Fine,1
61406,Alessandro Ruggiero,1
61405,Francesco Liotti,1
61404,Dallas McKinney,1
61403,Erik Walker,2
61402,Elliott Cho,1
61401,Jeremy Bergman,1
61400,Dylan McLaughlin,1
61399,Mike Ditka,1
61370,Morgan Walters,1
61369,Martin Herdman,1
61368,Julian Bucknall,1
61367,Richard James,2
61366,Richard Huw,1
61365,Alex Barrett,1
61364,Ashley Walters,1
61363,Alex Pettyfer,2
61351,Paul Livingston,1
61350,Heather Mitchell,1
61344,Fiona Press,1
61342,Ben McIvor,1
61323,Dan Ziskie,1
61303,Dick Van Dyke,2
61264,Dan Joffre,2
61263,Skyler Gisondo,3
61260,Paul Rae,1
61259,Dominic Scott Kay,2
61241,Tony Lip,2
61237,David Anthony Marshall,1
61232,Tony Munafo,2
61219,Jillian Bach,2
61217,Robert Romanus,1
61216,Vyto Ruginis,4
61208,Ira S. Rosenstein,1
61187,Daniel Bacon,4
61186,Nicola Peltz,1
61185,Jackie Burroughs,2
61182,Gillian Vigman,4
61178,Alia Shawkat,4
61168,Brenda McDonald,1
61167,Frank C. Turner,1
61166,Ty Wood,1
61162,Frank Adamson,1
61153,Wings Hauser,2
61152,Debi Parker,1
61151,Jan Tříska,3
61150,Charles Aidman,1
61149,Constance Forslund,1
61148,Gloria Stroock,1
61147,Kelly Junkerman,1
61146,Kwan Hi Lim,1
61145,Alice Lau Nga-Lai ,1
61144,Reb Brown,1
61133,Michael Daingerfield,2
61126,Tim Mirkovich,1
61117,Todd Farmer,1
61114,Kate Walsh,3
61111,Tara Subkoff,2
61110,Fred Armisen,5
61101,Matt Moore,1
61099,Irene Ziegler,1
61081,Alice Amter,1
61079,Donnell,3
61074,Joey Waronker,1
61068,Guillermo Ruiz,1
61067,Israel Tellez,1
61066,Trio Los Rivera,1
61065,Jorge Robles,1
61064,Rachel Schwartz,1
61063,Carolyn Horwitz,1
61062,Luz Maria Molina,1
61061,Ramon Alvarez,1
61060,Antonio Zavala,1
61059,Roberto Sosa,1
61058,Portia Dawson,2
61057,Wiveca Bonerais,1
61030,Danuel Pipoly,1
61018,Genevieve Hudson-Price,1
61017,Donna Cutugno,1
61016,Joe Forbrich,2
61014,Haneefah Wood,1
61013,Portia,2
61012,Fly Williams III,1
61011,Clarke Peters,4
61010,LaTanya Richardson,3
60990,James Aubrey,1
60980,Gerry Shano,1
60978,Clint Clarke,1
60977,Sam Tarasco,1
60975,Val McDow,1
60974,Cory Bowles,1
60973,Patrick Roach,1
60972,Jeanna Harrison,1
60971,John Paul Tremblay,1
60970,Lucy Decoutere,1
60966,Robb Wells,1
60961,Jared Sandler,3
60959,Jackie Sandler,6
60958,Joe Gnoffo,1
60955,Sean Salisbury,1
60954,Bill Romanowski,2
60953,Erinn Bartlett,2
60952,Molly Sims,3
60951,Craig Kilborn,2
60950,David Spade,7
60949,Rob Schneider,8
60944,Steven M. Gagnon,1
60941,Ben Wilson,1
60928,Busy Philipps,4
60916,Buck Holland,1
60910,Frank Fontaine,1
60907,Larry Day,1
60901,Toby Hemingway,2
60900,Taylor Kitsch,3
60899,Chace Crawford,2
60898,Sebastian Stan,4
60887,Leanne Cochran,1
60886,Patrick McCullough,1
60885,Will Barnett,1
60884,Earl Maddox,2
60883,Don Brady,1
60882,Steve Maye,1
60881,Douglas M. Griffin,6
60880,Ginger,1
60879,Bernard Johnson,4
60878,Warren Kole,2
60877,Carol Sutton,3
60876,Walter Breaux,1
60875,David Jensen,9
60874,Dane Rhodes,7
60857,Galen Yuen,1
60852,Teerawat Mulvilai,1
60851,François Chau,2
60847,GQ,1
60846,Pat Healy,3
60802,Ben Lipitz,1
60801,Oscar A. Colon,1
60800,Frankie Perrone,1
60799,Salvatore Paul Piro,1
60798,Nicholas A. Puccio,1
60797,Tony Ray Rossi,1
60796,Jerry Grayson,1
60795,Richard DeDomenico,1
60739,Kath Soucie,5
60736,Jeff Foxworthy,1
60734,Harrison Fahn,1
60729,Ferrell Barron,1
60724,Jana Mitsoula,1
60723,Kevan Ohtsji,3
60722,Nathaniel Arcand,1
60721,Kurt Max Runte,1
60720,Laura Ward,2
60719,Hiro Kanagawa,2
60718,Edson T. Ribeiro,1
60717,Chris Ackerman,1
60716,Bob Sapp,2
60715,Kirsten Prout,2
60700,Margaret Whitton,3
60677,Brad Leland,1
60673,Steve Levy,3
60672,Zen Gesner,2
60653,Esteban Cueto,1
60652,Darren Shahlavi,3
60650,Michael Paré,2
60649,Will Sanderson,3
60633,Kevin Sussman,5
60632,Rebecca Wisocky,1
60614,Chad Riley,1
60606,Julian Christopher,1
60604,Aaron Au,1
60603,Mark Griffin,1
60602,Ron Bottitta,1
60601,Viv Leacock,2
60573,Angel Oquendo,3
60561,Nique,2
60545,Damon Dash,1
60537,Jennifer Caputo,1
60536,Clay Cullen,1
60510,Mitch Eakins,1
60509,Kip Weeks,1
60508,Red West,1
60507,Al Shearer,1
60506,Alphonso McAuley,2
60488,Wade Allain-Marcus,2
60486,Darris Love,1
60464,Gabrielle Fitzpatrick,2
60462,Peter Wingfield,1
60461,Stewart Finlay-McLennan,1
60460,A.J. Buckley,1
60458,Liana Liberato,2
60434,Dee Snider,1
60422,Gabriel Spahiu,2
60415,Skye Bennett,1
60398,Christa Thorne,1
60397,Jeryl Prescott,1
60396,Ronald McCall,1
60395,Jamie Lee Redmon,2
60394,Jen Apgar,1
60393,Forrest Landis,1
60392,Tonya Staten,1
60391,Thomas Uskali,1
60390,Trula M. Marcus,2
60389,Ann Dalrymple,1
60388,Marion Zinser,1
60387,Fahnlohnee R. Harris,2
60386,Maxine Barnett,1
60376,Alison Bruce,1
60369,Aaron Murphy,1
60348,Dave Legeno,4
60292,Gary Hudson,1
60286,Ralph Garman,2
60279,Fred Tatasciore,7
60278,Maria Bamford,1
60277,Earthquake,1
60275,Dom Irrera,1
60258,Mark DeCarlo,1
60255,Jake T. Austin,4
60252,Cheri Oteri,1
60238,Keith Alcorn,1
60232,David Cowgill,1
60227,Greg Cipes,1
60205,John Rothman,2
60196,John Carter,1
60195,David Aaron Baker,2
60166,Bryan Ling,1
60165,Joe Koons,1
60164,Geno Kirkland,1
60163,John Kirk,1
60162,Shana Hiatt,1
60161,Heidi Hawking,1
60160,Scott Halberstadt,1
60159,Chuck Church,1
60158,Shirley Jones,3
60152,Lisa London,2
60145,Tory Ross,1
60144,Brent Barrett,1
60143,Brad Oscar,1
60142,Marilyn Sokol,2
60141,Ray Wills,1
60140,Kevin Ligon,1
60139,Meg Gillentine,1
60138,Bryn Dowling,1
60136,Gary Beach,1
60121,John Di Benedetto,1
60120,Tina Benko,1
60118,John Bedford Lloyd,3
60117,Derek Cecil,2
60092,Chris Matthews,1
60091,Doug Murray,1
60077,Douglas Smith,2
60074,Jeff Garlin,6
60073,Brie Larson,2
60072,Sara Paxton,4
60038,Marcus T. Paulk,1
60034,Laura Benanti,1
60033,Yaya DaCosta,5
60023,Joe Viterelli,3
60022,Colleen Dunn,1
60021,Christopher Evan Welch,4
60020,Lisa Masters,1
60019,Lorri Bagley,2
60018,Tom Riis Farrell,3
60017,Faith Hill,1
60016,Fallon Brooking,1
60015,Dylan Hartigan,1
60005,Nathan Phillips,2
59979,Peter Schindler,1
59967,Rebecca Gayheart,2
59964,Robert Reed,1
59945,Mason Adams,2
59926,Jesse Moss,1
59919,Russell Brand,2
59899,Andrey Merzlikin,2
59882,Paz de la Huerta,4
59874,Robert Downey Sr.,1
59872,John Pankow,4
59860,Alice Eve,2
59847,Leonard Earl Howze,2
59846,Joanne Baron,2
59844,Omar J. Dorsey,3
59843,Paul Scheer,1
59842,Jon Glaser,1
59841,Matt Walsh,8
59819,Deanna Russo,1
59792,Philip A. Patterson,1
59789,Pamela Gidley,4
59788,Michael Cornacchia,1
59787,Mark Klastorin,1
59786,Alyssa Shafer,2
59785,Fat Joe,2
59784,Carlos Alazraqui,5
59783,Johnny A. Sanchez,1
59782,Jeffrey Garcia,2
59778,David Nelson,1
59755,Neil Hopkins,1
59750,Nikki DeLoach,1
59713,Mpho Koaho,1
59698,Tara Hugo,1
59697,Kate Jennings Grant,2
59696,Trieste Kelly Dunn,1
59695,Denny Dillon,2
59694,Lorna Dallas,1
59693,Liza Colón-Zayas,5
59692,Ray Charleson,1
59691,Richard Bekins,1
59690,David Alan Basche,1
59689,Nancy McDoniel,1
59688,Trish Gates,1
59687,Starla Benford,1
59686,Opal Alladin,1
59685,Gary Commock,1
59675,Mel Rodriguez,3
59674,Ben Bray,4
59673,Jeff Daniel Phillips,2
59672,Wilmer Calderon,4
59671,Clayne Crawford,3
59662,Joanna Going,6
59660,Rick Lashbrook,1
59651,Simon Brand,1
59645,Kel Mitchell,1
59641,Ted Hartley,1
59620,Gemma Arterton,6
59618,Anie Pascale,1
59616,Patricia Tulasne,2
59614,Catherine Bégin,1
59612,Morjana Alaoui,1
59582,Mekdes Bruk,1
59581,Andrew Rothenberg,1
59580,Kevin Reid,1
59579,Tab Baker,1
59578,Ora Jones,1
59577,Felicia Fields,1
59576,Kim Tlusty,1
59575,Dorothy Martin,1
59574,Jennifer Anglin,1
59573,Cory Stewart,1
59572,Artel Great,1
59571,Elisabeth Oas,1
59570,Garland Whitt,2
59569,Vince Green,1
59568,Fredro Starr,2
59545,Yolanda Pecoraro,1
59544,Melanie Lewis,1
59457,Rudy Costa,1
59456,Ken Thomas,3
59451,David Gallagher,1
59450,Katy Mixon,6
59449,Paula Marshall,1
59413,Ben Garant,1
59411,Bert Matias,1
59410,Bob Odenkirk,5
59409,Bill McGough,1
59408,Jim Zulevic,1
59407,Susan Messing,1
59406,Mary Seibel,3
59405,Jerry Minor,2
59404,A.J. Balance,1
59403,Nick Phalen,1
59402,Joseph Marcus,1
59401,Amy Hill,3
59400,Jay Whittaker,1
59399,Miguel Nino,3
59373,Mélanie Thierry,3
59369,Susan Tyrrell,2
59363,Stephen Schaffer,1
59361,Sarah Vowell,1
59360,Spencer Fox,1
59359,Maeve Andrews,1
59358,Eli Fucile,1
59357,Teddy Newton,2
59315,Olivia Wilde,14
59312,Alessandro Juliani,2
59311,Mark Hildreth,1
59304,Kathleen Arc,1
59300,Marcello Thedford,3
59298,Joseph Beddelem,1
59296,Daniella Alonso,2
59295,Lee Thompson Young,1
59293,Archie Kao,2
59287,Gregory Nicotero,2
59286,Laura Ortiz,1
59285,Ezra Buzzington,3
59284,Desmond Askew,1
59283,Dan Byrd,1
59281,Steven Randazzo,1
59280,Victor Pagan,1
59270,Riccardo Scamarcio,5
59269,Elio Germano,1
59264,Joe Hursley,2
59263,Diora Baird,2
59262,Robin Lord Taylor,1
59261,Hannah Marks,1
59260,Ann Cusack,1
59259,Mark Derwin,3
59258,Lewis Black,2
59257,Maria Thayer,2
59256,Adam Herschman,3
59254,Pablo Schreiber,4
59252,Nikki Reed,4
59251,Victor Rasuk,1
59247,Maggie Ma,1
59244,Tania Saulnier,1
59243,Alex Ferris,3
59242,Desiree Zurowski,1
59238,Chris Marquette,6
59237,Margarita Levieva,2
59233,Scoot McNairy,8
59232,Jack Ong,1
59231,Joel David Moore,2
59227,Susan Santiago,1
59226,David Clayton Rogers,1
59223,Bruce Nozick,2
59222,George Newbern,2
59221,Michael Gregory,1
59219,Kyle Gallner,3
59216,Tom Cavanagh,1
59215,Jordi Caballero,1
59214,Cas Anvar,1
59207,E.J. Carroll,1
59206,Becky Ann Baker,2
59203,Marcia Haufrecht,1
59201,Lisa Emery,1
59199,Joan Heney,1
59198,Matthew G. Taylor,3
59196,Joe Flaherty,6
59195,Kathryn Haggis,1
59192,Emmanuelle Chriqui,3
59190,Miles Dougal,1
59185,Kendall Cross,2
59184,Ernie Lively,7
59183,Sarah-Jane Redmond,1
59181,Emily Tennant,1
59180,Erica Hubbard,2
59179,George Touliatos,2
59178,Maria Konstadarou,1
59177,Michael Rady,1
59175,Blake Lively,4
59174,America Ferrera,5
59173,Ron Payne,2
59172,Kate Blumberg,2
59171,Gary Gerbrandt,1
59170,Stephen Bruce,1
59169,Crystal Bock,1
59168,Ann Talman,2
59167,Abdul Alshawish,1
59166,Michael Guarino Jr.,1
59165,Lilli Lavine,1
59161,John Badila,1
59154,Tamala Jones,4
59153,Robin Givens,2
59151,Chipo Chung,1
59145,Danny McCarthy,1
59136,Héctor Alterio,1
59129,Óscar Jaenada,3
59118,Christopher James Baker,2
59117,Angus Sampson,1
59116,Steve Le Marquand,1
59101,Todd Sherry,1
59091,Luis Soto,1
59090,Nichole Hiltz,1
59089,Adriana Yanez,1
59088,Lachele Carl,1
59085,Ian Porter,1
59081,David Threlfall,1
59077,Jimmy Carr,1
59076,Perry Benson,2
59060,Jean-Michel Richaud,2
59056,Paula J. Newman,1
59051,Jean Gilpin,1
59039,Mitchell Mullen,3
59038,Félicité Du Jeu,1
59025,Elaine Robinson,1
59019,Jamal Mixon,2
59018,Michael J. Pagan,2
59017,Jurnee Smollett,3
59016,Brien,1
59015,James Earl,1
59014,Mo McRae,2
59013,Setu Taase,2
59012,David V. Thomas,2
59011,Jade Yorker,1
58986,Kevin Knapman,2
58985,Zachary Johnson,1
58984,Kate Tomlinson,1
58982,Kuno Becker,1
58969,Carlyncia S. Peck,1
58968,Richard Pelzman,2
58967,Jane Beard,2
58966,Deirdre Lovejoy,1
58965,Alyson Stoner,1
58964,Tim Lacatena,2
58963,Josh Henderson,1
58962,Drew Sidora,2
58961,Mario,1
58960,Shawn Washington,1
58959,Damaine Radcliff,2
58957,Crista Flanagan,1
58955,Kevin McDonald,1
58954,Darrell Hammond,3
58950,Greg Collins,5
58949,John Churchill,1
58948,Nikki Christian,1
58947,Paige Cannon,1
58946,Robin Brenner,1
58945,Chantille Boudousque,1
58944,Chelsea Bloch,1
58943,Chase Bloch,1
58942,Will Beinbrink,4
58941,Brenda Ballard,1
58930,Alexis Rhee,2
58929,Jeanette Miller,5
58928,Pat Crawford Brown,1
58927,Floyd Levine,4
58926,Katt Williams,2
58925,Lester Speight,3
58924,Clifton Powell,4
58920,Jamie Edgell,1
58909,Charisse Baker,1
58906,David Palffy,1
58902,Zahf Paroo,2
58899,Carly Schroeder,2
58873,Dan Fogler,4
58866,Dana Wheeler-Nicholson,2
58860,Christopher Neame,3
58859,Gyurme Tethong,1
58858,Tsewang Migyur Khangsar,1
58857,Tencho Gyalpo,1
58856,Tenzin Thuthob Tsarong,1
58821,Dominick Brascia,2
58820,Suzanne Bateman,1
58819,Anthony Barrile,1
58813,Erich Anderson,2
58808,Anne Gaybis,1
58807,Richard Brooker,1
58805,David Hemblen,1
58804,Gabrielle Rose,2
58803,Deborah Grover,1
58802,Paul Kratka,1
58800,Sonja Bennett,1
58799,Dana Kimmell,2
58792,Jack Scalia,1
58787,Giannina Facio,2
58783,Ben Righton,1
58781,Paul Bhattacharjee,1
58778,Nina Young,3
58776,Nitin Ganatra,1
58770,Carole Shelley,3
58769,Stephen Colbert,2
58768,Jim Turner,3
58767,Martin Wheeler,1
58758,Deobia Oparei,3
58754,Haley Bennett,3
58744,Michael Bacall,3
58743,Tait Smith,1
58742,Marisa Petroro,1
58741,Phil Reeves,1
58738,John D. King,1
58737,Jack McBrayer,5
58736,Austin Crim,1
58735,Luke Bigham,1
58734,Lorrie Bess Crumley,1
58733,Jason Davis,3
58727,Jamie Renée Smith,1
58723,Gilles Marini,1
58722,Joseph Pupo,1
58711,Kirsten Baker,1
58710,Amy Steel,1
58707,Sunny Mabrey,1
58692,Melinda McGraw,1
58691,Heather Locklear,3
58681,Ella Joyce,1
58663,Daniel Benzali,1
58662,Koichi Sato,2
58661,Richard Mulligan,1
58658,Geoffrey Edwards,1
58655,Harry Van Gorkum,3
58654,Owen Teale,1
58651,Geoffrey Rivas,2
58650,Raymond Cruz,2
58648,Victor Rivers,1
58647,Jesse Borrego,1
58643,Linda Emond,4
58637,William Marquez,1
58629,Jennifer Balgobin,2
58623,Sy Richardson,4
58622,Dick Rude,1
58621,John Boyd,1
58620,Joseph D. Reitman,4
58619,Cindy Cheung,1
58616,Sakichi Satô,1
58615,Moro Morooka,1
58601,Kazue Fukiishi,1
58596,Shinichi Tsutsumi,1
58595,Cherilyn Hayres,1
58594,Adam Lieberman,1
58587,Phaldut Sharma,1
58579,Rita Davies,2
58565,Carlos Leon,1
58563,David Alan Grier,4
58555,Steffen Jürgens,1
58549,Bill Irwin,1
58544,Neal Huff,2
58543,Ivan Martin,2
58535,Paul Herman,3
58531,Molly Regan,1
58530,Mae Questel,1
58529,Marvin Chatinover,1
58528,James Urbaniak,1
58523,Darryl Alan Reed,1
58517,Bonnie Morgan,1
58516,Beetlejuice,1
58513,Patrick Cranshaw,1
58512,Steve Tom,1
58511,Brian George,1
58510,John Burke,4
58509,Neill,1
58508,Joseph Gatt,1
58507,Samm Levine,3
58502,Natalie Dormer,3
58501,Stephen Greif,1
58493,Tim Grimm,1
58478,Kevin Nealon,8
58477,Jonathan Loughran,5
58475,Angus MacInnes,6
58474,Anthony Russell,3
58473,James Otis,2
58461,Michael Panes,3
58449,Fumiyo Kohinata,1
58435,Keith McErlean,1
58433,David Ellison,1
58432,Gail Downey,1
58431,Abdul Salis,1
58430,Ruth Bradley,1
58429,Karen Ford,1
58428,Philip Winchester,1
58427,Scott Hazell,1
58426,Jihmi Kennedy,2
58423,Richard Jaeckel,2
58419,Jean-Claude Donda,1
58414,Dina Merrill,3
58412,Courtney Taylor Burness,1
58406,Ken Pogue,1
58402,Cainan Wiebe,1
58399,Leela Savasta,2
58397,Robert Mann,1
58395,Karin Konoval,2
58393,Crystal Lowe,3
58384,Anthony Waller,1
58381,Vince Vieluf,1
58374,James Kirk,2
58373,James Snyder,1
58372,Clifton MaCabe Murray,1
58371,Brandon Jay McLaren,2
58370,Amanda Crew,6
58369,Alexandra Breckenridge,2
58368,Robert Hoffman,5
58356,Kerry Bishé,3
58355,Alexandra Fong,2
58354,Mary Portser,3
58353,Tammi Cubilette,1
58352,Jimmy Shubert,1
58351,Tiberio Greco,1
58350,Cristiano Bonora,1
58349,Fabio Scarpa,1
58348,Stefano Petronelli,1
58347,Fausto Callegarini,1
58333,Tom Kemp,2
58331,Aubrey Dollar,1
58330,James Hiroyuki Liao,2
58319,Jason Scott Lee,4
58317,Chris Kattan,4
58312,Angie Everhart,2
58293,Alex McArthur,2
58277,Kathy Ireland,1
58271,Neil Fanning,1
58264,Dirk Benedict,1
58251,Elaine May,1
58240,A. Michael Baldwin,1
58225,Zach Galifianakis,9
58224,Jason Sudeikis,6
58214,Larry Pennell,1
58210,"Ernie Reyes, Jr.",3
58198,Chris Farley,3
58197,Shad Moss,4
58184,Jane Curtin,2
58181,Wilt Chamberlain,1
58170,Kathleen Fee,1
58169,Vlasta Vrána,1
58168,Rachelle Lefevre,3
58162,Toshiyuki Honda,1
58158,Taro Ishida,1
58157,Kouki Okada,1
58156,Kei Kobayashi,1
58155,Yuka Imoto,1
58150,Stacey Dash,1
58147,Jascha Washington,1
58141,Donovan Leitch,2
58136,Christine Cavanaugh,2
58123,Bolo Yeung,2
58122,Paul Aylett,1
58121,Alicia Stevenson,1
58119,Brien,1
58115,Eric Dane,1
58114,Ali Hillis,1
58112,Richard Speight Jr.,1
58099,Van Dyke Parks,1
58074,Madge Sinclair,1
58068,Fionnula Flanagan,3
58058,Lochlyn Munro,6
58045,Molly Hagan,3
58039,Bonnie Burroughs,1
58019,Ethan Embry,4
58016,Anna Friel,1
58006,Keefe,3
58001,Michelle Burke,1
58000,Sasha Jenson,2
57997,Malcolm Goodwin,2
57992,Tina Lifford,1
57991,Wanda De Jesus,5
57970,Alex Jones,1
57959,Nelson Mashita,1
57925,Evan A. Lottman,1
57921,Kitty Winn,1
57906,Andrew Dice Clay,2
57905,Lindsay Wagner,1
57893,Raquel Castro,1
57881,Heidi von Palleske,1
57880,Stephen Lack,1
57869,Kevin West,1
57855,JoJo,1
57854,Cheryl Hines,7
57831,Karen Mok,3
57830,Rachael Blake,2
57829,Anthony LaPaglia,1
57823,Marylouise Burke,2
57772,Jonah Meyerson,2
57771,Azucena Medina,1
57770,Arlin Miller,1
57756,Gene Simmons,2
57755,Woody Harrelson,15
57748,Byron Mann,1
57738,Samuel Labarthe,1
57710,Abraham Lim,1
57700,Brandon Lee,1
57690,Jim Breuer,1
57686,Hill Harper,5
57685,Ray Allen,1
57676,Katie Sagona,1
57675,Daryl Sabara,3
57674,Alexa PenaVega,3
57669,Natalie Imbruglia,1
57663,Deborah Rennard,1
57609,Yuen Wah,3
57607,Stephen Chow,4
57601,Joe Medjuck,1
57599,Seann William Scott,9
57598,Daniel Faraldo,1
57597,Ron Dean,4
57593,Ernie Dingo,1
57587,Leon A. Kersten,1
57586,Jonas Jägermeyr,1
57578,MyAnna Buring,1
57575,Natalie Mendoza,1
57574,Shauna Macdonald,1
57564,David O. Sacks,1
57556,Christopher Buckley,1
57554,Joan Lunden,1
57553, Kim,2
57552,Julie Halston,1
57551,Mario Cantone,3
57514,Erica Leerhsen,1
57492,Morgan Spurlock,1
57471,Peter Marquardt,1
57470,Jaime de Hoyos,1
57461,Simon Russell Beale,1
57453,Finn Carter,1
57452,Faran Tahir,1
57451,Leslie Bibb,4
57449,Jodhi May,2
57448,Eric Schweig,2
57428,Michael Landes,4
57422,Jared Rushton,1
57418,Marcia Strassman,2
57414,Richard Montoya,1
57412,Moisés Arias,3
57410,Héctor Jiménez,2
57409,Ana de la Reguera,3
57399,Lesley-Anne Down,2
57395,Natasha Henstridge,6
57389,Justin Pierce,1
57388,Sarah Henderson,1
57387,Leo Fitzpatrick,2
57374,Diego Sieres,1
57372,Kerri Green,1
57357,Ted Ross,3
57356,Bruce Mahler,3
57354,Debralee Scott,1
57353,David Graf,6
57352,Andrew Rubin,1
57351,George Gaynes,5
57350,Donovan Scott,1
57349,Bubba Smith,5
57346,Kate Nauta,2
57345,Alessandro Gassman,1
57342,Vince McMahon,1
57340,Steven Brand,1
57329,Phil Harris,2
57328,Barry W. Blaustein,1
57300,Alain Lathière,1
